timestamp,consumption_kwh,voltage_v,current_a,frequency_hz,meter,day_of_week,is_weekend
2020-11-27,7.138,256.03866666666664,1.3017916666666667,49.592437499999996,BR49,4,0
2020-11-28,7.163,256.8743125,1.412,50.000770833333334,BR49,5,1
2020-11-29,5.911,255.57064583333334,1.0921875,49.67991666666667,BR49,6,1
2020-11-30,5.334,242.7696875,1.0458749999999999,47.18570833333333,BR49,0,0
2020-12-01,4.442,253.01120833333334,0.8624791666666667,49.286770833333335,BR49,1,0
2020-12-02,5.267,252.76439583333334,0.9934791666666667,49.17308333333334,BR49,2,0
2020-12-03,4.507,255.74072916666668,0.8751666666666666,49.8860625,BR49,3,0
2020-12-04,4.45,249.52460416666665,0.8516875,48.73970833333333,BR49,4,0
2020-12-05,4.134,257.453375,0.812125,50.005229166666666,BR49,5,1
2020-12-06,4.774,257.9102291666667,0.8913541666666667,50.006729166666666,BR49,6,1
2020-12-07,5.328,254.84077083333335,1.0067083333333333,49.478229166666665,BR49,0,0
2020-12-08,5.044,257.9388125,0.9603958333333333,50.01702083333334,BR49,1,0
2020-12-09,4.817,244.32166666666666,0.9552708333333333,47.30472916666667,BR49,2,0
2020-12-10,4.509,253.98706249999998,0.8698750000000001,48.985375,BR49,3,0
2020-12-11,4.652,247.52864583333334,0.8842083333333334,47.60020833333333,BR49,4,0
2020-12-12,5.602,255.06533333333334,1.2279791666666666,49.07454166666666,BR49,5,1
2020-12-13,9.944,259.469625,1.8781041666666667,50.02370833333334,BR49,6,1
2020-12-14,8.801,256.4046666666667,1.6799166666666667,49.69645833333333,BR49,0,0
2020-12-15,10.369,255.37560416666665,1.9138541666666666,49.580958333333335,BR49,1,0
2020-12-16,10.964,256.9446875,2.0154791666666667,49.993458333333336,BR49,2,0
2020-12-17,12.277,253.64260416666667,2.2464999999999997,49.474062499999995,BR49,3,0
2020-12-18,12.472,254.37018750000001,2.2916250000000002,49.79375,BR49,4,0
2020-12-19,10.163,249.64956249999997,1.919625,48.87104166666666,BR49,5,1
2020-12-20,9.1,239.25989583333333,1.7324791666666668,46.92216666666666,BR49,6,1
2020-12-21,9.243,251.41741666666667,1.7209583333333331,49.1799375,BR49,0,0
2020-12-22,8.774000000000001,253.96529166666667,1.6252083333333334,49.685208333333335,BR49,1,0
2020-12-23,9.208,254.65614583333334,1.661375,49.90310416666667,BR49,2,0
2020-12-24,6.273,244.91241666666667,1.2246666666666668,47.71358333333333,BR49,3,0
2020-12-25,7.122,256.22379166666667,1.37625,49.900083333333335,BR49,4,0
2020-12-26,7.218,255.75416666666666,1.3924375,49.90391666666667,BR49,5,1
2020-12-27,6.572,255.77408333333332,1.3099375,49.908125000000005,BR49,6,1
2020-12-28,9.66,253.7883125,1.7846458333333333,49.70404166666666,BR49,0,0
2020-12-29,7.736000000000001,251.84900000000002,1.4738541666666667,49.2729375,BR49,1,0
2020-12-30,9.282,250.084375,1.7074375000000002,48.94329166666667,BR49,2,0
2020-12-31,11.424,249.617875,2.059083333333333,48.8296875,BR49,3,0
